lotplan,date,harvested_tonnes,min_N,max_N,leaf_water_content,sugar_made,dollar_made
5RP708487,2017-12-27,410.34,106.8615752,121.8615752,0.642194658,62.1727272727273,9027.48
5RP708487,2018-01-06,0,120.9388186,135.9388186,0.608363033,0,0
5RP708487,2018-01-26,0,135,150,0.522188446,0,0
5RP708487,2018-02-15,279.422,121.4394299,136.4394299,0.701304153,42.3366666666667,6147.284
5RP708487,2018-03-17,0,96.49787234,111.4978723,0.662178803,0,0
5RP708487,2018-04-16,0,115.9625105,130.9625105,0.71289314,0,0
5RP708487,2018-04-26,78.16,94.40714908,109.4071491,0.709498841,11.8424242424242,1719.52
5RP708487,2018-05-06,1299.41,135,150,0.655728827,196.880303030303,28587.02
5RP708487,2018-05-26,0,131.973607,146.973607,0.675986594,0,0
5RP708487,2018-06-05,0,105.6152758,120.6152758,0.658253419,0,0
5RP708487,2018-06-15,657.521,121.2120166,136.2120166,0.653970725,99.6243939393939,14465.462
5RP708487,2018-06-25,185.63,121.4666137,136.4666137,0.654181854,28.1257575757576,4083.86
5RP708487,2018-07-05,256.951,131.8944724,146.8944724,0.687365333,38.9319696969697,5652.922
5RP708487,2018-07-15,209.078,115.9475032,130.9475032,0.64534628,31.6784848484849,4599.716
5RP708487,2018-07-25,230.572,119.3669725,134.3669725,0.676059331,34.9351515151515,5072.584
5RP708487,2018-08-04,11.724,123.6585366,138.6585366,0.628927116,1.77636363636364,257.928
5RP708487,2018-08-14,240.342,120.6794425,135.6794425,0.69766344,36.4154545454546,5287.524
5RP708487,2018-08-24,82.068,115.5665025,130.5665025,0.701673119,12.4345454545455,1805.496
5RP708487,2018-09-03,87.93,106.8584071,121.8584071,0.737694725,13.3227272727273,1934.46
5RP708487,2018-09-13,0,135,150,0.664853535,0,0
5RP708487,2018-10-03,31.264,110.9302326,125.9302326,0.730353707,4.7369696969697,687.808
5RP708487,2018-10-23,0,103.8157895,118.8157895,0.691179016,0,0
5RP708487,2018-11-02,110.401,90,105,0.583524096,16.7274242424242,2428.822
5RP708487,2018-11-12,0,105.4545455,120.4545455,0.715211319,0,0
5RP708487,2018-11-22,96.723,,,,14.655,2127.906
5RP708487,2018-12-02,0,126.6233766,141.6233766,0.667726201,0,0
5RP708487,2019-01-01,0,135,150,0.65506008,0,0
5RP708487,2019-01-21,88.907,105.4383736,120.4383736,0.593329779,13.4707575757576,1955.954
5RP708487,2019-02-20,0,107.2817764,122.2817764,0.67370833,0,0
5RP708487,2019-03-02,0,108.3637134,123.3637134,0.645368225,0,0
5RP708487,2019-03-12,0,101.8308081,116.8308081,0.685228378,0,0
5RP708487,2019-04-11,441.604,130.7744283,145.7744283,0.687993605,66.909696969697,9715.288
5RP708487,2019-04-21,0,129.3913713,144.3913713,0.654042094,0,0
5RP708487,2019-05-01,991.655,129.3991416,144.3991416,0.711776015,150.250757575758,21816.41
5RP708487,2019-05-11,0,105.8444149,120.8444149,0.661419614,0,0
5RP708487,2019-05-21,744.474,135,150,0.543199944,112.799090909091,16378.428
5RP708487,2019-06-10,1459.638,,,,221.157272727273,32112.036
5RP708487,2019-06-20,0,112.2897898,127.2897898,0.669116934,0,0
5RP708487,2019-06-30,7.816,118.3266332,133.3266332,0.649749536,1.18424242424242,171.952
5RP708487,2019-07-20,361.49,123.2037037,138.2037037,0.588370418,54.7712121212121,7952.78
5RP708487,2019-07-30,0,125.5302096,140.5302096,,0,0
5RP708487,2019-08-09,230.572,123.4415584,138.4415584,0.606613762,34.9351515151515,5072.584
5RP730616,2016-12-22,0,126.9198312,141.9198312,0.700040021,0,0
5RP730616,2017-01-01,0,101.4150943,116.4150943,0.729587403,0,0
5RP730616,2017-01-11,250.112,121.9202226,136.9202226,0.680165946,37.8957575757576,5502.464
5RP730616,2017-02-10,0,94.76785714,109.7678571,0.696331026,0,0
5RP730616,2017-02-20,29.31,105.5740741,120.5740741,0.659217352,4.44090909090909,644.82
5RP730616,2017-03-02,0,99.25,114.25,0.628875962,0,0
5RP730616,2017-03-12,0,92.30357143,107.3035714,0.725036688,0,0
5RP730616,2017-04-01,0,103.9464286,118.9464286,0.750094811,0,0
5RP730616,2017-04-11,0,105.7678571,120.7678571,0.713461638,0,0
5RP730616,2017-05-01,552.982,135,150,0.460926884,83.7851515151515,12165.604
5RP730616,2017-05-11,0,96.82142857,111.8214286,0.733763923,0,0
5RP730616,2017-05-21,0,108.2857143,123.2857143,0.70724443,0,0
5RP730616,2017-05-31,0,97.66071429,112.6607143,0.679727953,0,0
5RP730616,2017-06-20,191.492,108.0279503,123.0279503,0.734738096,29.0139393939394,4212.824
5RP730616,2017-07-10,12.701,122.9239303,137.9239303,0.60859131,1.92439393939394,279.422
5RP730616,2017-07-20,9.77,113.3333333,128.3333333,0.705862347,1.48030303030303,214.94
5RP730616,2017-07-30,222.756,135,150,0.688844417,33.7509090909091,4900.632
5RP730616,2017-08-09,121.148,129.2007435,144.2007435,0.628286531,18.3557575757576,2665.256
5RP730616,2017-08-19,94.769,133.5174419,148.5174419,0.660981518,14.3589393939394,2084.918
5RP730616,2017-09-08,120.171,135,150,0.616516445,18.2077272727273,2643.762
5RP730616,2017-09-18,0,135,150,0.722138059,0,0
5RP730616,2017-09-28,266.721,,,,40.4122727272727,5867.862
5RP730616,2017-10-08,0,,,,0,0
5RP730616,2017-10-28,0,,,,0,0
5RP730616,2017-11-07,0,135,150,0.586558633,0,0
5RP730616,2017-11-17,0,135,150,0.791125489,0,0
5RP730616,2017-11-27,762.06,135,150,0.519186465,115.463636363636,16765.32
5RP730616,2017-12-07,0,108.28125,123.28125,0.551135682,0,0
5RP730616,2017-12-17,0,110.2471483,125.2471483,0.527459751,0,0
5RP730616,2017-12-27,42.988,114.1780822,129.1780822,0.577204166,6.51333333333333,945.736
5RP730616,2018-01-06,0,135,150,0.71350284,0,0
5RP730616,2018-01-26,0,135,150,0.743066505,0,0
5RP730616,2018-02-15,128.964,129.6610169,144.6610169,0.71797024,19.54,2837.208
5RP730616,2018-03-17,0,93.92957746,108.9295775,0.68480702,0,0
5RP730616,2018-04-16,255.974,134.9665179,149.9665179,0.58600691,38.7839393939394,5631.428
5RP730616,2018-04-26,0,91.9057377,106.9057377,0.732953272,0,0
5RP730616,2018-05-06,633.096,135,150,0.578373815,95.9236363636364,13928.112
5RP730616,2018-05-26,0,115.3319502,130.3319502,0.655870721,0,0
5RP730616,2018-06-05,225.687,114.1463415,129.1463415,0.634061497,34.195,4965.114
5RP730616,2018-06-15,129.941,125.1810585,140.1810585,0.609644762,19.6880303030303,2858.702
5RP730616,2018-06-25,0,134.8910412,149.8910412,0.588782286,0,0
5RP730616,2018-07-05,255.974,134.1059603,149.1059603,0.575535888,38.7839393939394,5631.428
5RP730616,2018-07-15,81.091,135,150,0.572133507,12.2865151515152,1784.002
5RP730616,2018-07-25,11.724,135,150,0.617802444,1.77636363636364,257.928
5RP730616,2018-08-04,21.494,135,150,0.602874134,3.25666666666667,472.868
5RP730616,2018-08-14,7.816,135,150,0.656962236,1.18424242424242,171.952
5RP730616,2018-08-24,7.816,135,150,0.626990154,1.18424242424242,171.952
5RP730616,2018-09-03,17.586,,,,2.66454545454545,386.892
5RP730616,2018-09-13,0,,,,0,0
5RP730616,2018-10-03,0,,,,0,0
5RP730616,2018-10-23,0,,,,0,0
5RP730616,2018-11-02,0,,,,0,0
5RP730616,2018-11-12,0,,,,0,0
5RP730616,2018-11-22,0,135,150,0.588066012,0,0
5RP730616,2018-12-02,49.827,135,150,0.619414051,7.54954545454546,1096.194
5RP730616,2019-01-01,0,135,150,0.62729186,0,0
5RP730616,2019-01-21,0,123.8808664,138.8808664,0.676606645,0,0
5RP730616,2019-02-20,3.908,99.41354293,114.4135429,0.737810622,0.592121212121212,85.976
5RP730616,2019-03-02,39.08,110.8894536,125.8894536,0.653671892,5.92121212121212,859.76
5RP730616,2019-03-12,0,101.1499365,116.1499365,0.700488994,0,0
5RP730616,2019-04-11,106.493,121.5486726,136.5486726,0.705287047,16.135303030303,2342.846
5RP730616,2019-04-21,0,111.9119421,126.9119421,0.663235126,0,0
5RP730616,2019-05-01,480.684,135,150,0.694260545,72.8309090909091,10575.048
5RP730616,2019-05-11,0,102.4880383,117.4880383,0.658508576,0,0
5RP730616,2019-05-21,509.017,135,150,0.535376721,77.1237878787879,11198.374
5RP730616,2019-06-10,0,135,150,0.488878758,0,0
5RP730616,2019-06-20,0,100.5758427,115.5758427,0.702059054,0,0
5RP730616,2019-06-30,0,107.4549237,122.4549237,0.677968152,0,0
5RP730616,2019-07-20,204.193,113.6425781,128.6425781,0.638476564,30.9383333333333,4492.246
5RP730616,2019-07-30,104.539,115.4074074,130.4074074,,15.8392424242424,2299.858
5RP730616,2019-08-09,0,112.3557692,127.3557692,0.671642857,0,0
5RP736969,2016-12-22,0,135,150,0.630044936,0,0
5RP736969,2017-01-01,0,111.5278869,126.5278869,0.606788353,0,0
5RP736969,2017-01-11,0,121.7678959,136.7678959,0.66534203,0,0
5RP736969,2017-02-10,0,103.413272,118.413272,0.624653465,0,0
5RP736969,2017-02-20,3.908,104.2885375,119.2885375,0.652326357,0.592121212121212,85.976
5RP736969,2017-03-02,73.275,134.7817048,149.7817048,0.675671051,11.1022727272727,1612.05
5RP736969,2017-03-12,0,98.26530612,113.2653061,0.652126943,0,0
5RP736969,2017-04-01,0,106.3043478,121.3043478,0.733168377,0,0
5RP736969,2017-04-11,30.287,106.4267352,121.4267352,0.693486422,4.58893939393939,666.314
5RP736969,2017-05-01,237.411,135,150,0.424109721,35.9713636363636,5223.042
5RP736969,2017-05-11,0,96.7757615,111.7757615,0.725382358,0,0
5RP736969,2017-05-21,0,100.0695322,115.0695322,0.662940639,0,0
5RP736969,2017-05-31,3.908,101.21673,116.21673,0.665410112,0.592121212121212,85.976
5RP736969,2017-06-20,24.425,111.3168062,126.3168062,0.722977721,3.70075757575758,537.35
5RP736969,2017-07-10,343.904,126.8817652,141.8817652,0.612211794,52.1066666666667,7565.888
5RP736969,2017-07-20,87.93,111.7236724,126.7236724,0.704895934,13.3227272727273,1934.46
5RP736969,2017-07-30,3.908,132.7642276,147.7642276,0.652716572,0.592121212121212,85.976
5RP736969,2017-08-09,594.016,125.2004008,140.2004008,0.619134219,90.0024242424242,13068.352
5RP736969,2017-08-19,84.999,127.8640777,142.8640777,0.68394199,12.8786363636364,1869.978
5RP736969,2017-09-08,209.078,133.2575758,148.2575758,0.6775391,31.6784848484849,4599.716
5RP736969,2017-09-18,73.275,135,150,0.59698773,11.1022727272727,1612.05
5RP736969,2017-09-28,4.885,135,150,0.673783327,0.740151515151515,107.47
5RP736969,2017-10-08,79.137,135,150,0.601823725,11.9904545454545,1741.014
5RP736969,2017-10-28,0,124.0140845,139.0140845,0.610544591,0,0
5RP736969,2017-11-07,0,132.7016129,147.7016129,0.641541224,0,0
5RP736969,2017-11-17,0,135,150,0.65379864,0,0
5RP736969,2017-11-27,0,131.8026316,146.8026316,0.494063415,0,0
5RP736969,2017-12-07,472.868,116.0442073,131.0442073,0.571725948,71.6466666666667,10403.096
5RP736969,2017-12-17,0,114.5744681,129.5744681,0.536416742,0,0
5RP736969,2017-12-27,322.41,128.84,143.84,0.603289424,48.85,7093.02
5RP736969,2018-01-06,0,135,150,0.647614086,0,0
5RP736969,2018-01-26,0,135,150,0.68174693,0,0
5RP736969,2018-02-15,1527.051,135,150,0.652941074,231.371363636364,33595.122
5RP736969,2018-03-17,0,93.45351044,108.4535104,0.674857687,0,0
5RP736969,2018-04-16,749.359,133.6179361,148.6179361,0.575733431,113.539242424242,16485.898
5RP736969,2018-04-26,0,93.69009585,108.6900958,0.705019661,0,0
5RP736969,2018-05-06,1180.216,134.8739496,149.8739496,0.617451619,178.820606060606,25964.752
5RP736969,2018-05-26,0,112.0830608,127.0830608,0.618684039,0,0
5RP736969,2018-06-05,113.332,114.2781316,129.2781316,0.617008529,17.1715151515152,2493.304
5RP736969,2018-06-15,627.234,121.3618677,136.3618677,0.599733975,95.0354545454546,13799.148
5RP736969,2018-06-25,185.63,133.3993115,148.3993115,0.583073003,28.1257575757576,4083.86
5RP736969,2018-07-05,275.514,132.090301,147.090301,0.600023869,41.7445454545455,6061.308
5RP736969,2018-07-15,80.114,130.0921659,145.0921659,0.587511591,12.1384848484849,1762.508
5RP736969,2018-07-25,44.942,134.4736842,149.4736842,0.623526348,6.80939393939394,988.724
5RP736969,2018-08-04,7.816,135,150,0.582361649,1.18424242424242,171.952
5RP736969,2018-08-14,92.815,135,150,0.645068684,14.0628787878788,2041.93
5RP736969,2018-08-24,39.08,135,150,0.600022675,5.92121212121212,859.76
5RP736969,2018-09-03,27.356,,,,4.14484848484849,601.832
5RP736969,2018-09-13,0,135,150,0.785770381,0,0
5RP736969,2018-10-03,1040.505,,,,157.652272727273,22891.11
5RP736969,2018-10-23,0,,,,0,0
5RP736969,2018-11-02,0,,,,0,0
5RP736969,2018-11-12,0,,,,0,0
5RP736969,2018-11-22,0,135,150,0.573436506,0,0
5RP736969,2018-12-02,1.954,,,,0.296060606060606,42.988
5RP736969,2019-01-01,0,135,150,0.663433706,0,0
5RP736969,2019-01-21,64.482,115.7618343,130.7618343,0.552562748,9.77,1418.604
5RP736969,2019-02-20,18.563,113.5844749,128.5844749,0.610975158,2.81257575757576,408.386
5RP736969,2019-03-02,0,116.2971542,131.2971542,0.573151881,0,0
5RP736969,2019-03-12,0,102.4243421,117.4243421,0.641512294,0,0
5RP736969,2019-04-11,754.244,133.5160428,148.5160428,0.662877179,114.279393939394,16593.368
5RP736969,2019-04-21,0,110.9767442,125.9767442,0.635905552,0,0
5RP736969,2019-05-01,813.841,135,150,0.651929492,123.309242424242,17904.502
5RP736969,2019-05-11,0,102.7483196,117.7483196,0.647252326,0,0
5RP736969,2019-05-21,0,135,150,0.585254788,0,0
5RP736969,2019-06-10,736.658,135,150,0.504892626,111.614848484849,16206.476
5RP736969,2019-06-20,91.838,108.6994609,123.6994609,0.660412992,13.9148484848485,2020.436
5RP736969,2019-06-30,3.908,116.9105691,131.9105691,0.632666434,0.592121212121212,85.976
5RP736969,2019-07-20,10.747,125.7771664,140.7771664,0.593144468,1.62833333333333,236.434
5RP736969,2019-07-30,21.494,130.1914894,145.1914894,,3.25666666666667,472.868
5RP736969,2019-08-09,126.033,126.953125,141.953125,0.601007617,19.0959090909091,2772.726
7RP708487,2016-12-22,0,132.6586294,147.6586294,0.631994255,0,0
7RP708487,2017-01-01,130.918,121.6284404,136.6284404,0.620056919,19.8360606060606,2880.196
7RP708487,2017-01-11,100.631,128.8475499,143.8475499,0.634263789,15.2471212121212,2213.882
7RP708487,2017-02-10,0,102.1008403,117.1008403,0.629317938,0,0
7RP708487,2017-02-20,12.701,97.55349501,112.553495,0.683219496,1.92439393939394,279.422
7RP708487,2017-03-02,114.309,135,150,0.560168878,17.3195454545455,2514.798
7RP708487,2017-03-12,0,91.61337209,106.6133721,0.709155347,0,0
7RP708487,2017-04-01,0,103.1922525,118.1922525,0.745071734,0,0
7RP708487,2017-04-11,17.586,106.4801178,121.4801178,0.699628012,2.66454545454545,386.892
7RP708487,2017-05-01,242.296,135,150,0.416963314,36.7115151515152,5330.512
7RP708487,2017-05-11,0,93.0989957,108.0989957,0.752537616,0,0
7RP708487,2017-05-21,0,122.0617111,137.0617111,0.759486192,0,0
7RP708487,2017-05-31,0,99.59833795,114.598338,0.693105867,0,0
7RP708487,2017-06-20,55.689,106.6917293,121.6917293,0.748511101,8.43772727272727,1225.158
7RP708487,2017-07-10,386.892,135,150,0.558584114,58.62,8511.624
7RP708487,2017-07-20,198.331,101.1363636,116.1363636,0.689939103,30.0501515151515,4363.282
7RP708487,2017-07-30,0,135,150,0.632666795,0,0
7RP708487,2017-08-09,0,107.8378378,122.8378378,0.622190223,0,0
7RP708487,2017-08-19,15.632,113.5344828,128.5344828,0.66996477,2.36848484848485,343.904
7RP708487,2017-09-08,23.448,117.3529412,132.3529412,0.640889823,3.55272727272727,515.856
7RP708487,2017-09-18,3.908,129,144,0.565850386,0.592121212121212,85.976
7RP708487,2017-09-28,18.563,114.5454545,129.5454545,0.6725261,2.81257575757576,408.386
7RP708487,2017-10-08,0,112.8,127.8,0.586050563,0,0
7RP708487,2017-10-28,0,95.83333333,110.8333333,0.632048937,0,0
7RP708487,2017-11-07,0,101.4285714,116.4285714,0.68730295,0,0
7RP708487,2017-11-17,82.068,,,,12.4345454545455,1805.496
7RP708487,2017-11-27,0,135,150,0.550240054,0,0
7RP708487,2017-12-07,113.332,107.3684211,122.3684211,0.580790877,17.1715151515152,2493.304
7RP708487,2017-12-17,0,107.7478448,122.7478448,0.532688735,0,0
7RP708487,2017-12-27,252.066,111.7718447,126.7718447,0.602220908,38.1918181818182,5545.452
7RP708487,2018-01-06,0,124.2857143,139.2857143,0.551526645,0,0
7RP708487,2018-01-26,0,135,150,0.586668688,0,0
7RP708487,2018-02-15,7.816,128.0432243,143.0432243,0.668634045,1.18424242424242,171.952
7RP708487,2018-03-17,0,111.1631944,126.1631944,0.698473777,0,0
7RP708487,2018-04-16,401.547,134.5033113,149.5033113,0.615482088,60.8404545454546,8834.034
7RP708487,2018-04-26,0,89.46180556,104.4618056,0.751576179,0,0
7RP708487,2018-05-06,198.331,111.9667171,126.9667171,0.655706504,30.0501515151515,4363.282
7RP708487,2018-05-26,41.034,133.6914378,148.6914378,0.689628094,6.21727272727273,902.748
7RP708487,2018-06-05,0,104.0490431,119.0490431,0.652267968,0,0
7RP708487,2018-06-15,140.688,115.6647399,130.6647399,0.671511613,21.3163636363636,3095.136
7RP708487,2018-06-25,26.379,121.4887218,136.4887218,0.66307532,3.99681818181818,580.338
7RP708487,2018-07-05,0,121.6395864,136.6395864,0.659814312,0,0
7RP708487,2018-07-15,21.494,119.7480916,134.7480916,0.640111685,3.25666666666667,472.868
7RP708487,2018-07-25,48.85,130.661157,145.661157,0.648518094,7.40151515151515,1074.7
7RP708487,2018-08-04,36.149,132.5704225,147.5704225,0.597023352,5.47712121212121,795.278
7RP708487,2018-08-14,328.272,131.7672414,146.7672414,0.656248798,49.7381818181818,7221.984
7RP708487,2018-08-24,87.93,131.6197183,146.6197183,0.64042527,13.3227272727273,1934.46
7RP708487,2018-09-03,117.24,128.1818182,143.1818182,0.665992078,17.7636363636364,2579.28
7RP708487,2018-09-13,15.632,135,150,0.710867258,2.36848484848485,343.904
7RP708487,2018-10-03,0,103.5,118.5,0.685033788,0,0
7RP708487,2018-10-23,0,112.5,127.5,0.644132343,0,0
7RP708487,2018-11-02,17.586,127.5,142.5,0.577499487,2.66454545454545,386.892
7RP708487,2018-11-12,0,107.1428571,122.1428571,0.674617054,0,0
7RP708487,2018-11-22,6.839,,,,1.03621212121212,150.458
7RP708487,2018-12-02,0,127.5,142.5,0.61599067,0,0
7RP708487,2019-01-01,0,131.9612069,146.9612069,0.629113414,0,0
7RP708487,2019-01-21,0,116.9218241,131.9218241,0.517635353,0,0
7RP708487,2019-02-20,0,112.5617284,127.5617284,0.623340708,0,0
7RP708487,2019-03-02,0,106.1284722,121.1284722,0.628814144,0,0
7RP708487,2019-03-12,0,96.64930556,111.6493056,0.693392503,0,0
7RP708487,2019-04-11,144.596,131.8575419,146.8575419,0.684360954,21.9084848484849,3181.112
7RP708487,2019-04-21,259.882,134.4,149.4,0.653389725,39.3760606060606,5717.404
7RP708487,2019-05-01,0,135,150,0.667558222,0,0
7RP708487,2019-05-11,0,99.32242991,114.3224299,0.698611178,0,0
7RP708487,2019-05-21,76.206,135,150,0.555187232,11.5463636363636,1676.532
7RP708487,2019-06-10,752.29,135,150,0.508614612,113.983333333333,16550.38
7RP708487,2019-06-20,0,97.02479339,112.0247934,0.720171873,0,0
7RP708487,2019-06-30,0,108.0350195,123.0350195,0.716359735,0,0
7RP708487,2019-07-20,538.327,114.6136364,129.6136364,0.639217662,81.564696969697,11843.194
7RP708487,2019-07-30,36.149,120.0819672,135.0819672,,5.47712121212121,795.278
7RP708487,2019-08-09,137.757,103.2142857,118.2142857,0.60726786,20.8722727272727,3030.654
7RP908289,2016-12-22,0,135,150,0.607302273,0,0
7RP908289,2017-01-01,0,112.1052632,127.1052632,0.594336313,0,0
7RP908289,2017-01-11,0,109.1317365,124.1317365,0.647087119,0,0
7RP908289,2017-02-10,0,116.2941176,131.2941176,0.607541834,0,0
7RP908289,2017-02-20,0,99.26470588,114.2647059,0.704680617,0,0
7RP908289,2017-03-02,0,133.7647059,148.7647059,0.752258391,0,0
7RP908289,2017-03-12,4.885,95.27272727,110.2727273,0.679780774,0.740151515151515,107.47
7RP908289,2017-04-01,0,109.8529412,124.8529412,0.737882215,0,0
7RP908289,2017-04-11,3.908,105.3614458,120.3614458,0.69961539,0.592121212121212,85.976
7RP908289,2017-05-01,0,135,150,0.437982435,0,0
7RP908289,2017-05-11,3.908,95.60240964,110.6024096,0.727572287,0.592121212121212,85.976
7RP908289,2017-05-21,0,97.85294118,112.8529412,0.687480599,0,0
7RP908289,2017-05-31,0,99.35294118,114.3529412,0.671398656,0,0
7RP908289,2017-06-20,1.954,103.8392857,118.8392857,0.755020934,0.296060606060606,42.988
7RP908289,2017-07-10,1.954,122.2590361,137.2590361,0.616441086,0.296060606060606,42.988
7RP908289,2017-07-20,0.977,106.6363636,121.6363636,0.73983084,0.148030303030303,21.494
7RP908289,2017-07-30,0,125.8035714,140.8035714,0.63815857,0,0
7RP908289,2017-08-09,25.402,127.8169014,142.8169014,0.627339501,3.84878787878788,558.844
7RP908289,2017-08-19,35.172,134.2924528,149.2924528,0.671853254,5.32909090909091,773.784
7RP908289,2017-09-08,102.585,135,150,0.663865862,15.5431818181818,2256.87
7RP908289,2017-09-18,0,135,150,0.665859559,0,0
7RP908289,2017-09-28,1.954,,,,0.296060606060606,42.988
7RP908289,2017-10-08,0,,,,0,0
7RP908289,2017-10-28,0,,,,0,0
7RP908289,2017-11-07,0,135,150,0.586411412,0,0
7RP908289,2017-11-17,0,135,150,0.685047945,0,0
7RP908289,2017-11-27,34.195,135,150,0.450696956,5.18106060606061,752.29
7RP908289,2017-12-07,114.309,131.25,146.25,0.558361178,17.3195454545455,2514.798
7RP908289,2017-12-17,3.908,120,135,0.566662028,0.592121212121212,85.976
7RP908289,2017-12-27,3.908,135,150,0.544717204,0.592121212121212,85.976
7RP908289,2018-01-06,0,135,150,0.601357998,0,0
7RP908289,2018-01-26,0,135,150,0.639330385,0,0
7RP908289,2018-02-15,166.09,,,,25.1651515151515,3653.98
7RP908289,2018-03-17,0,91.05769231,106.0576923,0.713533316,0,0
7RP908289,2018-04-16,4.885,135,150,0.603734176,0.740151515151515,107.47
7RP908289,2018-04-26,1.954,90,105,0.747603507,0.296060606060606,42.988
7RP908289,2018-05-06,21.494,135,150,0.660645599,3.25666666666667,472.868
7RP908289,2018-05-26,0,98.79310345,113.7931034,0.668406715,0,0
7RP908289,2018-06-05,1.954,99.96503497,114.965035,0.673501065,0.296060606060606,42.988
7RP908289,2018-06-15,0,118.4482759,133.4482759,0.661337735,0,0
7RP908289,2018-06-25,13.678,125.4961832,140.4961832,0.655794177,2.07242424242424,300.916
7RP908289,2018-07-05,23.448,126.0280374,141.0280374,0.639137998,3.55272727272727,515.856
7RP908289,2018-07-15,6.839,128.1,143.1,0.627405586,1.03621212121212,150.458
7RP908289,2018-07-25,18.563,133.8888889,148.8888889,0.6496423,2.81257575757576,408.386
7RP908289,2018-08-04,13.678,135,150,0.599965971,2.07242424242424,300.916
7RP908289,2018-08-14,29.31,135,150,0.656474596,4.44090909090909,644.82
7RP908289,2018-08-24,28.333,135,150,0.603133055,4.29287878787879,623.326
7RP908289,2018-09-03,7.816,,,,1.18424242424242,171.952
7RP908289,2018-09-13,0,135,150,0.767935946,0,0
7RP908289,2018-10-03,88.907,,,,13.4707575757576,1955.954
7RP908289,2018-10-23,0,,,,0,0
7RP908289,2018-11-02,0,,,,0,0
7RP908289,2018-11-12,0,,,,0,0
7RP908289,2018-11-22,0,,,,0,0
7RP908289,2018-12-02,0,,,,0,0
7RP908289,2019-01-01,0,135,150,0.636670723,0,0
7RP908289,2019-01-21,2.931,119.1176471,134.1176471,0.461424463,0.444090909090909,64.482
7RP908289,2019-02-20,0,114.3442623,129.3442623,0.564401922,0,0
7RP908289,2019-03-02,0,112.994012,127.994012,0.573977567,0,0
7RP908289,2019-03-12,0,96.52941176,111.5294118,0.670058479,0,0
7RP908289,2019-04-11,0,92.82352941,107.8235294,0.745668812,0,0
7RP908289,2019-04-21,0,92.47058824,107.4705882,0.710370367,0,0
7RP908289,2019-05-01,164.136,135,150,0.644685256,24.8690909090909,3610.992
7RP908289,2019-05-11,0,90.61764706,105.6176471,0.7475268,0,0
7RP908289,2019-05-21,27.356,135,150,0.566979831,4.14484848484849,601.832
7RP908289,2019-06-10,120.171,135,150,0.485467106,18.2077272727273,2643.762
7RP908289,2019-06-20,0,92.5,107.5,0.726617685,0,0
7RP908289,2019-06-30,1.954,98.01136364,113.0113636,0.700914834,0.296060606060606,42.988
7RP908289,2019-07-20,0,104.8295455,119.8295455,0.68238629,0,0
7RP908289,2019-07-30,0,109.7191011,124.7191011,,0,0
7RP908289,2019-08-09,0.977,108.4090909,123.4090909,0.701127189,0.148030303030303,21.494
7SP185803,2016-12-22,0,132.7819549,147.7819549,0.627300245,0,0
7SP185803,2017-01-01,0,113.2418953,128.2418953,0.641333286,0,0
7SP185803,2017-01-11,37.126,105.5922747,120.5922747,0.638657782,5.62515151515152,816.772
7SP185803,2017-02-10,62.528,98.56948229,113.5694823,0.67374703,9.47393939393939,1375.616
7SP185803,2017-02-20,202.239,106.7114094,121.7114094,0.685882219,30.6422727272727,4449.258
7SP185803,2017-03-02,8.793,134.6610169,149.6610169,0.55626339,1.33227272727273,193.446
7SP185803,2017-03-12,0,110.6186441,125.6186441,0.665066612,0,0
7SP185803,2017-04-01,0,105.6976744,120.6976744,0.704331422,0,0
7SP185803,2017-04-11,10.747,109.0486169,124.0486169,0.662654008,1.62833333333333,236.434
7SP185803,2017-05-01,1149.929,135,150,0.39166869,174.231666666667,25298.438
7SP185803,2017-05-11,0,110.2400409,125.2400409,0.646663042,0,0
7SP185803,2017-05-21,0,114.7864078,129.7864078,0.567553941,0,0
7SP185803,2017-05-31,104.539,113.1256771,128.1256771,0.595469122,15.8392424242424,2299.858
7SP185803,2017-06-20,309.709,107.7970297,122.7970297,0.72071622,46.9256060606061,6813.598
7SP185803,2017-07-10,108.447,135,150,0.570054655,16.4313636363636,2385.834
7SP185803,2017-07-20,65.459,109.7663551,124.7663551,0.724376596,9.9180303030303,1440.098
7SP185803,2017-07-30,237.411,135,150,0.561018603,35.9713636363636,5223.042
7SP185803,2017-08-09,0,129.1856678,144.1856678,0.603914981,0,0
7SP185803,2017-08-19,151.435,131.5460526,146.5460526,0.690887995,22.944696969697,3331.57
7SP185803,2017-09-08,76.206,135,150,0.638166141,11.5463636363636,1676.532
7SP185803,2017-09-18,0,135,150,0.595590435,0,0
7SP185803,2017-09-28,110.401,,,,16.7274242424242,2428.822
7SP185803,2017-10-08,0,,,,0,0
7SP185803,2017-10-28,0,,,,0,0
7SP185803,2017-11-07,0,113.6538462,128.6538462,0.593665186,0,0
7SP185803,2017-11-17,0,135,150,0.693990894,0,0
7SP185803,2017-11-27,0,129.213894,144.213894,0.459745552,0,0
7SP185803,2017-12-07,0,108.9431616,123.9431616,0.556347658,0,0
7SP185803,2017-12-17,0,115.4380476,130.4380476,0.565692244,0,0
7SP185803,2017-12-27,465.052,123.250774,138.250774,0.547548645,70.4624242424243,10231.144
7SP185803,2018-01-06,0,135,150,0.579568985,0,0
7SP185803,2018-01-26,0,135,150,0.505026846,0,0
7SP185803,2018-02-15,160.228,119.4663462,134.4663462,0.646090602,24.2769696969697,3525.016
